age,job,education,balance,housing,loan,pdays,previous,poutcome,duration,y
37,blue-collar,primary,689,yes,no,-1,0,unknown,367,no
55,self-employed,secondary,203,yes,no,174,12,other,9,no
45,blue-collar,primary,-183,no,yes,-1,0,unknown,395,no
47,blue-collar,primary,3451,no,yes,-1,0,unknown,125,no
58,technician,secondary,116,no,no,-1,0,unknown,580,no
36,services,secondary,1746,yes,no,316,1,failure,15,no
55,technician,secondary,0,yes,no,-1,0,unknown,119,no
31,blue-collar,secondary,897,yes,no,-1,0,unknown,26,no
38,technician,secondary,821,yes,yes,180,1,failure,224,no
42,blue-collar,secondary,130,yes,no,-1,0,unknown,285,no
32,management,tertiary,1,yes,no,-1,0,unknown,399,no
39,blue-collar,secondary,8,no,no,-1,0,unknown,88,no
41,technician,secondary,55,yes,no,-1,0,unknown,185,no
59,blue-collar,primary,699,no,no,154,6,failure,98,no
42,unemployed,secondary,759,no,no,169,3,failure,97,no
33,blue-collar,secondary,687,yes,no,370,1,failure,72,no
53,retired,secondary,4968,no,no,87,2,failure,109,no
43,blue-collar,primary,1211,yes,no,-1,0,unknown,208,no
39,self-employed,tertiary,426,no,no,-1,0,unknown,1029,yes
27,entrepreneur,secondary,376,yes,yes,-1,0,unknown,273,no
39,management,tertiary,12,yes,no,-1,0,unknown,130,no
27,blue-collar,secondary,23,no,no,-1,0,unknown,590,no
33,admin.,secondary,353,yes,no,-1,0,unknown,107,no
29,services,secondary,330,yes,no,-1,0,unknown,88,no
33,management,tertiary,0,no,no,-1,0,unknown,305,no
41,entrepreneur,secondary,353,no,no,-1,0,unknown,90,no
38,technician,tertiary,2273,yes,no,-1,0,unknown,222,no
30,management,tertiary,0,yes,no,-1,0,unknown,127,no
58,unemployed,tertiary,744,no,no,-1,0,unknown,38,no
37,services,secondary,608,no,no,-1,0,unknown,380,no
36,admin.,secondary,356,yes,no,313,1,failure,244,no
45,blue-collar,primary,1291,yes,no,-1,0,unknown,189,no
23,technician,secondary,-306,yes,no,-1,0,unknown,217,no
53,blue-collar,primary,306,no,no,181,1,success,388,yes
44,blue-collar,primary,-312,yes,no,-1,0,unknown,22,no
32,technician,secondary,493,no,no,-1,0,unknown,289,no
32,management,tertiary,71,yes,no,-1,0,unknown,221,no
38,admin.,tertiary,669,yes,yes,-1,0,unknown,129,no
47,blue-collar,primary,556,yes,no,264,4,other,147,no
34,services,secondary,84,yes,no,-1,0,unknown,299,no
52,services,secondary,108,yes,no,-1,0,unknown,543,no
45,admin.,secondary,-11,yes,no,-1,0,unknown,247,no
50,blue-collar,primary,1164,yes,no,-1,0,unknown,166,no
52,blue-collar,primary,-191,yes,no,-1,0,unknown,755,yes
37,blue-collar,secondary,132,no,no,-1,0,unknown,336,no
51,blue-collar,secondary,2237,yes,no,-1,0,unknown,619,no
32,management,tertiary,4761,yes,no,350,2,failure,159,no
33,blue-collar,secondary,-346,yes,yes,-1,0,unknown,29,no
28,unemployed,secondary,655,yes,no,-1,0,unknown,606,no
66,management,tertiary,1048,yes,no,-1,0,unknown,971,no
31,services,secondary,0,yes,no,-1,0,unknown,231,no
35,blue-collar,primary,624,yes,no,-1,0,unknown,163,no
47,services,unknown,1784,no,no,-1,0,unknown,385,yes
36,admin.,secondary,1281,no,no,-1,0,unknown,119,no
32,technician,tertiary,569,no,yes,-1,0,unknown,348,no
34,blue-collar,primary,1666,yes,no,-1,0,unknown,30,no
40,admin.,secondary,168,yes,no,169,1,failure,249,no
33,self-employed,tertiary,263,no,no,-1,0,unknown,119,no
39,blue-collar,secondary,-405,yes,no,-1,0,unknown,177,no
38,self-employed,secondary,279,yes,no,-1,0,unknown,110,no
32,technician,secondary,0,no,no,-1,0,unknown,594,yes
65,unknown,unknown,300,no,no,-1,0,unknown,105,no
34,unemployed,tertiary,415,no,no,-1,0,unknown,123,no
34,admin.,primary,0,yes,yes,-1,0,unknown,172,no
42,blue-collar,primary,1322,yes,yes,-1,0,unknown,178,no
31,services,secondary,1062,yes,yes,-1,0,unknown,230,no
47,technician,secondary,302,yes,no,-1,0,unknown,89,no
44,technician,secondary,809,yes,no,-1,0,unknown,118,no
38,housemaid,secondary,-278,yes,no,-1,0,unknown,143,no
28,management,tertiary,3238,yes,no,-1,0,unknown,7,no
46,admin.,secondary,751,yes,no,-1,0,unknown,104,no
51,blue-collar,primary,-28,no,yes,-1,0,unknown,220,no
42,management,tertiary,0,no,no,-1,0,unknown,85,no
37,technician,secondary,2442,no,no,-1,0,unknown,91,yes
58,unemployed,tertiary,1798,yes,no,-1,0,unknown,19,no
43,admin.,secondary,132,no,no,84,3,success,574,yes
36,management,tertiary,260,yes,no,-1,0,unknown,49,no
34,blue-collar,secondary,7,yes,yes,193,2,other,171,no
31,management,tertiary,3283,no,no,73,1,failure,258,yes
49,technician,unknown,323,yes,no,-1,0,unknown,41,no
54,management,tertiary,2960,yes,no,-1,0,unknown,83,no
29,unemployed,secondary,486,no,no,-1,0,unknown,95,no
51,retired,secondary,343,yes,no,-1,0,unknown,78,no
40,unemployed,secondary,507,yes,no,266,7,failure,134,no
35,management,tertiary,5958,yes,no,-1,0,unknown,215,yes
25,student,secondary,304,no,no,-1,0,unknown,226,yes
32,blue-collar,secondary,118,yes,no,-1,0,unknown,1275,yes
30,self-employed,secondary,123,no,yes,85,5,other,66,no
38,management,tertiary,76,yes,no,-1,0,unknown,196,no
46,admin.,secondary,70,yes,no,-1,0,unknown,229,yes
43,unemployed,primary,960,yes,yes,-1,0,unknown,241,no
32,technician,tertiary,2185,no,no,-1,0,unknown,354,no
29,blue-collar,secondary,309,yes,no,-1,0,unknown,471,no
56,blue-collar,secondary,2190,no,yes,232,1,failure,90,no
57,technician,primary,0,no,no,-1,0,unknown,58,no
38,admin.,secondary,3732,yes,no,-1,0,unknown,379,no
51,technician,primary,1550,no,no,-1,0,unknown,12,no
35,admin.,tertiary,62,no,yes,-1,0,unknown,67,no
37,blue-collar,primary,704,no,no,-1,0,unknown,165,no
48,management,secondary,4415,yes,no,141,7,failure,1032,yes
30,blue-collar,secondary,4,yes,no,-1,0,unknown,84,no
60,retired,secondary,262,no,no,-1,0,unknown,393,no
56,management,secondary,238,yes,no,-1,0,unknown,808,no
45,blue-collar,primary,97,yes,no,-1,0,unknown,923,no
38,technician,secondary,410,no,no,-1,0,unknown,63,no
20,student,secondary,1191,no,no,-1,0,unknown,274,no
59,retired,primary,-47,yes,no,-1,0,unknown,84,no
34,technician,tertiary,197,no,no,-1,0,unknown,78,yes
36,blue-collar,unknown,6,no,no,-1,0,unknown,41,no
53,admin.,secondary,2398,yes,no,180,2,failure,317,yes
51,management,tertiary,630,yes,no,-1,0,unknown,138,no
58,retired,secondary,235,no,no,-1,0,unknown,88,no
48,management,primary,1910,yes,no,-1,0,unknown,413,no
56,management,tertiary,3172,yes,no,-1,0,unknown,139,no
51,blue-collar,primary,872,no,no,-1,0,unknown,82,no
35,blue-collar,secondary,407,yes,no,-1,0,unknown,12,no
40,admin.,secondary,100,yes,no,461,1,success,221,yes
59,housemaid,secondary,345,no,no,-1,0,unknown,38,no
44,management,tertiary,2058,no,yes,-1,0,unknown,661,no
49,housemaid,primary,889,no,no,-1,0,unknown,388,yes
35,admin.,tertiary,0,yes,no,-1,0,unknown,151,no
41,management,tertiary,51,no,no,-1,0,unknown,140,no
55,retired,primary,150,no,no,-1,0,unknown,124,no
51,self-employed,secondary,34,no,yes,-1,0,unknown,200,no
27,services,secondary,795,no,no,-1,0,unknown,101,no
57,blue-collar,primary,282,no,yes,-1,0,unknown,261,no
51,management,tertiary,2139,no,no,-1,0,unknown,176,no
38,management,tertiary,-469,yes,no,-1,0,unknown,209,no
49,admin.,secondary,197,yes,no,182,2,failure,223,yes
40,technician,tertiary,825,yes,no,335,1,other,38,no
47,housemaid,tertiary,3232,no,no,204,3,failure,541,no
48,management,secondary,1598,yes,no,-1,0,unknown,84,no
47,services,tertiary,871,no,no,-1,0,unknown,602,no
56,services,secondary,83,no,no,-1,0,unknown,26,no
29,management,tertiary,1445,no,no,143,2,success,328,yes
38,technician,secondary,226,yes,no,-1,0,unknown,762,yes
32,management,tertiary,-55,yes,no,-1,0,unknown,107,no
42,admin.,secondary,243,yes,no,-1,0,unknown,46,no
30,blue-collar,primary,-336,no,no,-1,0,unknown,128,no
26,admin.,tertiary,3672,yes,no,-1,0,unknown,360,no
35,technician,secondary,0,yes,no,96,5,success,524,yes
35,technician,secondary,251,yes,yes,-1,0,unknown,128,no
35,self-employed,tertiary,44,no,no,96,2,other,310,no
57,blue-collar,secondary,2887,no,no,-1,0,unknown,819,yes
29,admin.,secondary,1992,no,no,87,2,failure,202,no
32,blue-collar,secondary,2,no,no,-1,0,unknown,144,no
45,technician,secondary,1415,yes,no,-1,0,unknown,311,no
51,management,tertiary,297,yes,no,375,1,failure,415,yes
31,technician,secondary,1094,yes,no,-1,0,unknown,93,no
50,self-employed,unknown,-84,yes,no,-1,0,unknown,101,no
38,blue-collar,secondary,-1,yes,no,-1,0,unknown,72,no
37,management,tertiary,347,yes,no,-1,0,unknown,282,no
35,management,tertiary,1253,yes,no,-1,0,unknown,210,no
37,unemployed,unknown,4565,no,no,-1,0,unknown,369,no
28,management,tertiary,781,no,no,-1,0,unknown,125,no
38,management,tertiary,7124,no,no,-1,0,unknown,301,no
43,management,secondary,17555,no,no,-1,0,unknown,14,no
43,management,unknown,5172,yes,no,-1,0,unknown,57,no
56,management,tertiary,15520,no,no,-1,0,unknown,420,no
32,technician,tertiary,13711,yes,no,175,3,success,638,no
58,management,tertiary,1533,no,no,-1,0,unknown,137,no
47,management,tertiary,286,no,no,-1,0,unknown,557,no
31,blue-collar,secondary,-219,yes,no,-1,0,unknown,66,no
38,management,tertiary,0,yes,no,-1,0,unknown,206,no
50,blue-collar,secondary,810,yes,no,-1,0,unknown,19,no
32,blue-collar,secondary,300,no,no,-1,0,unknown,166,no
37,services,secondary,1175,yes,no,333,2,failure,102,no
39,management,tertiary,0,yes,no,-1,0,unknown,46,no
40,services,secondary,113,yes,no,-1,0,unknown,126,no
41,blue-collar,secondary,641,yes,no,-1,0,unknown,161,no
45,technician,secondary,1477,yes,no,-1,0,unknown,355,no
31,admin.,secondary,0,yes,no,-1,0,unknown,40,no
54,services,primary,8,yes,no,-1,0,unknown,143,no
39,admin.,secondary,399,yes,yes,-1,0,unknown,133,no
56,admin.,secondary,-435,yes,yes,-1,0,unknown,185,no
35,admin.,secondary,2830,no,no,-1,0,unknown,22,no
34,management,secondary,15,no,no,-1,0,unknown,184,no
31,technician,secondary,125,no,no,-1,0,unknown,78,no
38,technician,tertiary,45,no,no,-1,0,unknown,125,no
41,technician,tertiary,13,no,no,-1,0,unknown,189,no
44,entrepreneur,tertiary,0,yes,no,-1,0,unknown,300,no
49,blue-collar,secondary,579,yes,no,-1,0,unknown,396,no
30,services,secondary,432,yes,no,-1,0,unknown,340,no
31,services,secondary,1987,yes,no,-1,0,unknown,55,no
34,management,secondary,857,yes,no,-1,0,unknown,238,no
70,retired,tertiary,15834,no,no,186,1,failure,172,no
45,management,tertiary,3370,no,no,-1,0,unknown,36,no
31,management,tertiary,6290,no,no,-1,0,unknown,303,no
57,admin.,secondary,808,no,no,-1,0,unknown,417,no
40,services,unknown,4075,yes,no,-1,0,unknown,162,no
28,blue-collar,secondary,373,yes,no,344,1,failure,10,no
44,admin.,secondary,-101,yes,no,-1,0,unknown,99,no
49,services,secondary,3250,no,no,-1,0,unknown,32,no
46,management,tertiary,1375,yes,no,-1,0,unknown,308,no
34,management,tertiary,180,no,no,-1,0,unknown,298,no
58,technician,secondary,175,no,no,-1,0,unknown,92,no
52,services,secondary,381,no,yes,-1,0,unknown,288,no
27,blue-collar,secondary,2171,yes,no,323,1,other,130,no
48,technician,secondary,340,yes,no,-1,0,unknown,255,no
33,technician,secondary,10,yes,yes,-1,0,unknown,167,no
46,admin.,secondary,4958,yes,no,150,5,other,64,no
51,housemaid,unknown,21244,no,yes,-1,0,unknown,166,no
31,management,tertiary,156,no,no,-1,0,unknown,657,yes
35,technician,secondary,473,yes,yes,-1,0,unknown,434,no
37,admin.,secondary,781,no,no,-1,0,unknown,75,no
60,entrepreneur,primary,0,no,no,-1,0,unknown,40,no
40,technician,secondary,1819,no,no,-1,0,unknown,398,no
50,management,tertiary,4374,yes,no,113,3,failure,163,no
34,entrepreneur,secondary,456,yes,yes,-1,0,unknown,137,no
32,technician,secondary,253,yes,no,-1,0,unknown,257,no
36,services,secondary,774,yes,no,259,1,failure,231,no
32,admin.,tertiary,-59,no,yes,-1,0,unknown,192,no
40,services,secondary,-81,no,yes,-1,0,unknown,186,no
37,blue-collar,primary,0,yes,no,363,3,other,226,no
57,management,tertiary,0,yes,no,-1,0,unknown,67,no
46,management,tertiary,-3,no,no,-1,0,unknown,205,no
31,blue-collar,primary,2488,yes,no,-1,0,unknown,14,no
39,technician,tertiary,3,no,no,-1,0,unknown,488,yes
35,management,secondary,839,yes,no,-1,0,unknown,50,no
32,blue-collar,primary,103,no,no,-1,0,unknown,312,no
44,technician,secondary,316,yes,no,-1,0,unknown,163,no
41,technician,secondary,1680,yes,no,-1,0,unknown,76,no
59,retired,primary,7179,no,no,-1,0,unknown,150,no
39,services,secondary,247,yes,no,-1,0,unknown,244,no
54,management,tertiary,8295,no,no,-1,0,unknown,207,yes
27,services,secondary,261,yes,yes,-1,0,unknown,113,no
51,self-employed,secondary,95,yes,no,-1,0,unknown,1309,yes
33,technician,secondary,291,no,no,-1,0,unknown,72,no
38,blue-collar,primary,2240,yes,no,183,1,failure,551,no
52,entrepreneur,tertiary,0,no,no,-1,0,unknown,163,no
54,management,tertiary,1295,yes,no,-1,0,unknown,179,no
33,blue-collar,primary,324,yes,no,-1,0,unknown,217,no
50,technician,secondary,669,yes,no,-1,0,unknown,88,no
39,blue-collar,secondary,4143,yes,yes,-1,0,unknown,21,no
34,management,tertiary,2646,no,no,-1,0,unknown,142,yes
41,technician,secondary,618,no,no,-1,0,unknown,1056,no
48,management,tertiary,541,yes,no,363,2,other,72,no
38,services,secondary,434,yes,no,-1,0,unknown,411,no
34,blue-collar,secondary,622,yes,no,-1,0,unknown,145,no
32,blue-collar,secondary,0,yes,no,-1,0,unknown,80,no
48,management,secondary,99,yes,no,-1,0,unknown,344,no
28,services,secondary,290,yes,no,-1,0,unknown,128,no
47,blue-collar,secondary,1230,yes,no,169,1,success,412,yes
32,admin.,secondary,45,yes,yes,344,7,other,908,no
32,admin.,secondary,923,yes,no,-1,0,unknown,819,no
38,management,tertiary,950,no,no,-1,0,unknown,210,no
86,retired,secondary,1503,no,no,101,1,other,165,no
47,technician,secondary,65,no,no,-1,0,unknown,118,no
42,management,primary,-679,yes,yes,343,2,failure,159,no
44,management,tertiary,773,no,yes,-1,0,unknown,618,no
25,student,unknown,10788,no,no,210,2,other,102,no
34,services,secondary,991,yes,no,344,1,failure,89,no
34,admin.,secondary,247,no,no,-1,0,unknown,401,yes
53,blue-collar,primary,4143,no,no,-1,0,unknown,200,no
42,blue-collar,unknown,-406,yes,no,-1,0,unknown,152,no
30,blue-collar,secondary,180,no,no,183,2,failure,203,no
26,blue-collar,primary,-887,yes,no,-1,0,unknown,827,yes
40,services,secondary,4157,yes,no,-1,0,unknown,735,no
34,technician,secondary,1386,yes,yes,-1,0,unknown,185,no
34,services,secondary,2211,no,no,-1,0,unknown,149,no
40,management,tertiary,-495,no,yes,-1,0,unknown,303,no
36,management,tertiary,27359,yes,no,-1,0,unknown,71,no
34,technician,secondary,440,yes,no,345,2,failure,445,no
32,blue-collar,secondary,135,yes,no,-1,0,unknown,232,no
39,technician,secondary,-735,yes,no,248,2,failure,144,no
36,technician,tertiary,60,no,no,-1,0,unknown,209,no
39,technician,secondary,902,yes,no,180,5,failure,691,yes
33,management,unknown,18347,yes,no,-1,0,unknown,415,no
34,blue-collar,secondary,-72,yes,no,-1,0,unknown,273,no
42,management,tertiary,1205,no,no,-1,0,unknown,376,yes
46,technician,secondary,499,yes,no,-1,0,unknown,37,no
32,management,tertiary,656,yes,yes,-1,0,unknown,148,no
27,services,secondary,100,no,no,-1,0,unknown,57,no
35,technician,secondary,69,yes,no,-1,0,unknown,461,no
53,technician,unknown,619,no,no,-1,0,unknown,198,no
29,services,secondary,192,no,no,-1,0,unknown,327,no
35,management,tertiary,0,no,no,-1,0,unknown,669,no
49,management,tertiary,87,no,no,-1,0,unknown,165,no
58,management,tertiary,3228,no,no,-1,0,unknown,58,no
40,management,tertiary,1361,no,no,-1,0,unknown,1473,yes
19,student,unknown,0,no,no,-1,0,unknown,123,no
30,student,tertiary,34,yes,no,-1,0,unknown,289,no
34,technician,secondary,318,no,yes,-1,0,unknown,239,no
60,retired,secondary,197,no,no,-1,0,unknown,1386,no
28,student,tertiary,0,no,no,105,7,other,294,yes
46,management,tertiary,273,yes,no,184,4,success,910,yes
49,blue-collar,primary,15,yes,no,-1,0,unknown,550,no
59,management,tertiary,7813,yes,no,-1,0,unknown,75,no
44,technician,secondary,-27,yes,yes,-1,0,unknown,100,no
33,technician,tertiary,75,no,no,-1,0,unknown,204,no
54,retired,secondary,1139,yes,no,177,7,failure,155,no
26,blue-collar,secondary,115,yes,no,-1,0,unknown,46,no
54,blue-collar,secondary,0,no,no,150,1,failure,1366,no
48,housemaid,primary,7195,no,no,-1,0,unknown,609,yes
30,services,tertiary,-477,no,yes,-1,0,unknown,1532,yes
29,management,tertiary,1026,no,no,92,1,other,226,yes
51,entrepreneur,tertiary,3921,yes,no,-1,0,unknown,168,no
53,unemployed,primary,980,yes,no,-1,0,unknown,352,yes
43,blue-collar,secondary,-179,yes,no,-1,0,unknown,335,no
34,admin.,tertiary,2552,yes,yes,-1,0,unknown,74,no
40,entrepreneur,tertiary,1729,yes,no,-1,0,unknown,85,no
43,technician,secondary,434,yes,no,-1,0,unknown,117,no
33,admin.,secondary,-300,yes,yes,-1,0,unknown,184,no
66,retired,secondary,4785,no,no,-1,0,unknown,72,no
44,technician,secondary,-329,yes,no,-1,0,unknown,171,no
33,services,secondary,0,yes,no,-1,0,unknown,44,no
31,technician,secondary,391,no,no,-1,0,unknown,336,no
71,retired,primary,4657,no,no,-1,0,unknown,93,yes
22,student,primary,3472,no,no,183,3,failure,332,yes
46,unemployed,tertiary,705,no,no,-1,0,unknown,398,no
32,services,secondary,255,yes,yes,-1,0,unknown,86,no
45,blue-collar,secondary,4365,no,yes,-1,0,unknown,45,no
32,management,secondary,350,yes,no,-1,0,unknown,110,no
49,blue-collar,primary,474,yes,yes,221,1,failure,152,no
27,technician,secondary,489,yes,no,-1,0,unknown,356,yes
46,entrepreneur,secondary,757,no,no,-1,0,unknown,382,no
37,management,tertiary,695,no,no,-1,0,unknown,233,no
30,unemployed,secondary,-770,yes,no,-1,0,unknown,87,no
44,self-employed,secondary,80,yes,yes,-1,0,unknown,387,no
45,technician,secondary,315,yes,no,-1,0,unknown,103,no
27,student,secondary,213,no,no,-1,0,unknown,378,yes
57,housemaid,primary,0,no,no,-1,0,unknown,257,no
66,management,tertiary,2169,no,no,-1,0,unknown,282,no
40,admin.,secondary,212,no,no,-1,0,unknown,176,no
48,blue-collar,secondary,333,yes,no,-1,0,unknown,24,no
33,blue-collar,secondary,4404,yes,no,-1,0,unknown,766,no
42,services,secondary,257,yes,no,-1,0,unknown,955,yes
47,unemployed,secondary,3188,yes,no,-1,0,unknown,426,no
27,technician,tertiary,3083,yes,no,-1,0,unknown,244,no
78,retired,tertiary,226,no,no,-1,0,unknown,136,no
50,services,primary,1260,no,no,-1,0,unknown,172,no
46,entrepreneur,tertiary,1410,yes,no,189,8,failure,93,no
41,admin.,secondary,6046,yes,yes,182,2,success,300,yes
36,admin.,tertiary,980,no,no,104,7,failure,118,no
49,retired,primary,-37,no,no,-1,0,unknown,191,no
46,management,tertiary,-154,yes,yes,-1,0,unknown,107,no
77,retired,primary,680,no,no,89,7,failure,513,no
30,technician,tertiary,799,yes,yes,-1,0,unknown,91,no
43,management,secondary,-1164,yes,yes,-1,0,unknown,76,no
44,blue-collar,secondary,2523,yes,no,-1,0,unknown,1236,no
40,blue-collar,primary,98,yes,no,-1,0,unknown,193,no
38,blue-collar,primary,3419,yes,no,-1,0,unknown,324,no
25,unemployed,tertiary,343,no,no,-1,0,unknown,377,yes
49,management,tertiary,852,yes,no,-1,0,unknown,408,no
33,blue-collar,primary,50,yes,no,-1,0,unknown,246,no
40,management,tertiary,0,no,no,-1,0,unknown,58,no
44,blue-collar,primary,10,yes,no,-1,0,unknown,196,no
32,blue-collar,secondary,950,yes,yes,-1,0,unknown,219,no
52,management,tertiary,0,yes,no,-1,0,unknown,197,no
35,management,tertiary,175,yes,no,-1,0,unknown,257,no
35,technician,secondary,-259,yes,no,247,2,failure,381,no
32,management,secondary,6217,yes,yes,-1,0,unknown,486,no
42,technician,secondary,-1310,yes,yes,-1,0,unknown,162,no
59,blue-collar,unknown,139,no,no,-1,0,unknown,153,no
44,technician,secondary,7138,no,no,-1,0,unknown,809,yes
50,admin.,secondary,1111,yes,no,-1,0,unknown,50,no
27,blue-collar,secondary,113,no,no,-1,0,unknown,39,no
55,management,tertiary,-612,no,no,-1,0,unknown,131,no
54,blue-collar,unknown,310,yes,no,258,3,other,526,no
31,unemployed,secondary,-186,yes,no,-1,0,unknown,172,no
56,admin.,unknown,2038,no,no,305,1,success,405,no
51,self-employed,tertiary,833,no,no,-1,0,unknown,77,no
61,blue-collar,primary,625,yes,no,-1,0,unknown,158,no
34,technician,secondary,105,yes,no,171,3,failure,146,no
56,blue-collar,primary,551,no,no,-1,0,unknown,27,no
29,student,unknown,145,no,no,-1,0,unknown,105,no
34,management,tertiary,618,yes,no,-1,0,unknown,119,no
35,services,secondary,1063,yes,yes,-1,0,unknown,327,no
56,admin.,secondary,985,no,yes,-1,0,unknown,150,no
45,blue-collar,secondary,2926,yes,yes,120,2,failure,482,no
31,admin.,secondary,-449,yes,no,-1,0,unknown,81,no
